"netID","wisID","probeID","daysSince1Jan2000","Moisture","time_stamp"
3371,152,1,2572.66647,54.6387,2007-01-16 15:59:43
3371,152,2,2572.66647,57.8125,2007-01-16 15:59:43
3371,133,1,2572.749896,52.7669,2007-01-16 17:59:51
3371,133,2,2572.749896,55.4525,2007-01-16 17:59:51
3371,148,1,2572.750081,46.9076,2007-01-16 18:00:06
3371,148,2,2572.750081,51.2207,2007-01-16 18:00:06
3371,152,1,2572.750081,54.5573,2007-01-16 18:00:06
3371,152,2,2572.750081,57.6497,2007-01-16 18:00:06
3371,181,2,2572.750081,34.0495,2007-01-16 18:00:06
3371,148,1,2572.833414,46.9889,2007-01-16 20:00:06
3371,148,2,2572.833414,51.5462,2007-01-16 20:00:06
3371,152,1,2572.833414,54.8828,2007-01-16 20:00:06
3371,152,2,2572.833414,57.9753,2007-01-16 20:00:06
3371,181,2,2572.833414,34.2936,2007-01-16 20:00:06
3371,133,1,2572.833437,52.8483,2007-01-16 20:00:08
3371,133,2,2572.833437,55.6152,2007-01-16 20:00:08
3371,133,1,2572.916748,53.2552,2007-01-16 22:00:07
3371,133,2,2572.916748,56.0221,2007-01-16 22:00:07
3371,148,1,2572.916748,47.2331,2007-01-16 22:00:07
3371,148,2,2572.916748,51.8717,2007-01-16 22:00:07
3371,152,1,2572.916748,55.0456,2007-01-16 22:00:07
3371,152,2,2572.916748,58.3822,2007-01-16 22:00:07
3371,181,2,2572.916748,34.6191,2007-01-16 22:00:07
3371,152,1,2572.999896,55.0456,2007-01-16 23:59:51
3371,152,2,2572.999896,58.3822,2007-01-16 23:59:51
3371,133,1,2573.000081,53.1738,2007-01-17 00:00:06
3371,133,2,2573.000081,55.9408,2007-01-17 00:00:06
3371,148,1,2573.000081,47.1517,2007-01-17 00:00:06
3371,148,2,2573.000081,51.3835,2007-01-17 00:00:06
3371,181,2,2573.000081,30.957,2007-01-17 00:00:06
3371,133,1,2573.083414,53.1738,2007-01-17 02:00:06
3371,133,2,2573.083414,55.9408,2007-01-17 02:00:06
3371,148,1,2573.083414,47.1517,2007-01-17 02:00:06
3371,148,2,2573.083414,51.2207,2007-01-17 02:00:06
3371,152,1,2573.083414,55.2083,2007-01-17 02:00:06
3371,152,2,2573.083414,58.3822,2007-01-17 02:00:06
3371,181,2,2573.083414,32.015,2007-01-17 02:00:06
3371,133,1,2573.166748,53.3366,2007-01-17 04:00:07
3371,133,2,2573.166748,56.1035,2007-01-17 04:00:07
3371,148,1,2573.166748,47.3145,2007-01-17 04:00:07
3371,148,2,2573.166748,51.2207,2007-01-17 04:00:07
3371,152,1,2573.166748,55.3711,2007-01-17 04:00:07
3371,152,2,2573.166748,58.7077,2007-01-17 04:00:07
3371,181,2,2573.166748,32.8288,2007-01-17 04:00:07
3371,133,1,2573.249896,53.2552,2007-01-17 05:59:51
3371,133,2,2573.249896,56.0221,2007-01-17 05:59:51
3371,181,2,2573.249896,33.8053,2007-01-17 05:59:51
3371,148,1,2573.250081,47.2331,2007-01-17 06:00:06
3371,148,2,2573.250081,51.2207,2007-01-17 06:00:06
3371,152,1,2573.250081,55.2083,2007-01-17 06:00:06
3371,152,2,2573.250081,58.7077,2007-01-17 06:00:06
3371,133,1,2573.333137,53.2552,2007-01-17 07:59:43
3371,133,2,2573.333137,56.0221,2007-01-17 07:59:43
3371,148,1,2573.333137,47.2331,2007-01-17 07:59:43
3371,148,2,2573.333137,51.3021,2007-01-17 07:59:43
3371,152,1,2573.333137,55.127,2007-01-17 07:59:43
3371,152,2,2573.333137,58.6263,2007-01-17 07:59:43
3371,181,2,2573.333137,34.4564,2007-01-17 07:59:43
3371,152,1,2573.416563,55.3711,2007-01-17 09:59:51
3371,152,2,2573.416563,58.6263,2007-01-17 09:59:51
3371,133,1,2573.416748,53.2552,2007-01-17 10:00:07
3371,133,2,2573.416748,56.1035,2007-01-17 10:00:07
3371,148,1,2573.416748,47.3145,2007-01-17 10:00:07
3371,148,2,2573.416748,51.3021,2007-01-17 10:00:07
3371,181,2,2573.416748,34.7819,2007-01-17 10:00:07
3371,133,1,2573.500081,53.2552,2007-01-17 12:00:06
3371,133,2,2573.500081,56.0221,2007-01-17 12:00:06
3371,148,1,2573.500081,47.3145,2007-01-17 12:00:06
3371,148,2,2573.500081,51.4648,2007-01-17 12:00:06
3371,152,1,2573.500081,55.127,2007-01-17 12:00:06
3371,152,2,2573.500081,58.4635,2007-01-17 12:00:06
3371,181,2,2573.500081,34.7819,2007-01-17 12:00:06
3371,133,1,2573.583414,53.418,2007-01-17 14:00:06
3371,133,2,2573.583414,58.6263,2007-01-17 14:00:06
3371,148,1,2573.583414,47.3958,2007-01-17 14:00:06
3371,148,2,2573.583414,54.1504,2007-01-17 14:00:06
3371,152,1,2573.583414,55.4525,2007-01-17 14:00:06
3371,152,2,2573.583414,58.4635,2007-01-17 14:00:06
3371,181,2,2573.583414,35.5143,2007-01-17 14:00:06
3371,133,1,2573.666748,54.8014,2007-01-17 16:00:07
3371,133,2,2573.666748,61.3932,2007-01-17 16:00:07
3371,148,1,2573.666748,49.4303,2007-01-17 16:00:07
3371,148,2,2573.666748,56.6732,2007-01-17 16:00:07
3371,152,1,2573.666748,57.487,2007-01-17 16:00:07
3371,152,2,2573.666748,60.3353,2007-01-17 16:00:07
3371,181,2,2573.666748,36.3281,2007-01-17 16:00:07
3371,133,1,2573.750081,56.9987,2007-01-17 18:00:06
3371,133,2,2573.750081,61.8815,2007-01-17 18:00:06
3371,148,1,2573.750081,50.4069,2007-01-17 18:00:06
3371,148,2,2573.750081,58.0566,2007-01-17 18:00:06
3371,152,1,2573.750081,58.138,2007-01-17 18:00:06
3371,152,2,2573.750081,61.4746,2007-01-17 18:00:06
3371,181,2,2573.750081,37.3047,2007-01-17 18:00:06
3371,133,1,2573.833414,57.2428,2007-01-17 20:00:06
3371,133,2,2573.833414,61.556,2007-01-17 20:00:06
3371,148,1,2573.833414,50.5697,2007-01-17 20:00:06
3371,148,2,2573.833414,57.8939,2007-01-17 20:00:06
3371,152,1,2573.833414,57.8125,2007-01-17 20:00:06
3371,152,2,2573.833414,61.556,2007-01-17 20:00:06
3371,181,2,2573.833414,37.3861,2007-01-17 20:00:06
3371,133,1,2573.916748,56.8359,2007-01-17 22:00:07
3371,133,2,2573.916748,60.0098,2007-01-17 22:00:07
3371,148,1,2573.916748,50.4069,2007-01-17 22:00:07
3371,148,2,2573.916748,57.6497,2007-01-17 22:00:07
3371,152,1,2573.916748,57.5684,2007-01-17 22:00:07
3371,152,2,2573.916748,61.3932,2007-01-17 22:00:07
3371,181,2,2573.916748,36.4909,2007-01-17 22:00:07
3371,133,1,2573.999803,56.5918,2007-01-17 23:59:42
3371,133,2,2573.999803,60.9049,2007-01-17 23:59:42
3371,148,1,2573.999803,50.3255,2007-01-17 23:59:42
3371,148,2,2573.999803,57.2428,2007-01-17 23:59:42
3371,152,1,2573.999803,57.487,2007-01-17 23:59:42
3371,152,2,2573.999803,61.3932,2007-01-17 23:59:42
3371,181,2,2573.999803,36.4909,2007-01-17 23:59:42
3371,133,1,2574.083229,56.429,2007-01-18 01:59:50
3371,133,2,2574.083229,60.9049,2007-01-18 01:59:50
3371,148,1,2574.083414,50.2441,2007-01-18 02:00:06
3371,148,2,2574.083414,57.0801,2007-01-18 02:00:06
3371,152,1,2574.083414,57.3242,2007-01-18 02:00:06
3371,152,2,2574.083414,61.3932,2007-01-18 02:00:06
3371,181,2,2574.083507,36.1654,2007-01-18 02:00:15
3371,133,1,2574.166748,56.429,2007-01-18 04:00:07
3371,133,2,2574.166748,61.0677,2007-01-18 04:00:07
3371,148,1,2574.166748,50.1628,2007-01-18 04:00:07
3371,148,2,2574.166748,57.0801,2007-01-18 04:00:07
3371,152,1,2574.166748,57.3242,2007-01-18 04:00:07
3371,152,2,2574.166748,61.6374,2007-01-18 04:00:07
3371,181,2,2574.166748,35.6771,2007-01-18 04:00:07
3371,133,1,2574.250081,56.1035,2007-01-18 06:00:06
3371,133,2,2574.250081,61.0677,2007-01-18 06:00:06
3371,148,1,2574.250081,50.3255,2007-01-18 06:00:06
3371,148,2,2574.250081,56.9987,2007-01-18 06:00:06
3371,152,1,2574.250081,57.1615,2007-01-18 06:00:06
3371,152,2,2574.250081,61.3932,2007-01-18 06:00:06
3371,181,2,2574.250081,35.7585,2007-01-18 06:00:06
3371,133,1,2574.333414,56.0221,2007-01-18 08:00:06
3371,133,2,2574.333414,60.6608,2007-01-18 08:00:06
3371,148,1,2574.333414,50.4883,2007-01-18 08:00:06
3371,148,2,2574.333414,56.8359,2007-01-18 08:00:06
3371,152,1,2574.333414,57.0801,2007-01-18 08:00:06
3371,152,2,2574.333414,61.2305,2007-01-18 08:00:06
3371,181,2,2574.333414,36.0026,2007-01-18 08:00:06
3371,133,1,2574.416748,55.8594,2007-01-18 10:00:07
3371,133,2,2574.416748,60.498,2007-01-18 10:00:07
3371,148,1,2574.416748,50.4883,2007-01-18 10:00:07
3371,148,2,2574.416748,56.5918,2007-01-18 10:00:07
3371,152,1,2574.416748,56.9987,2007-01-18 10:00:07
3371,152,2,2574.416748,61.1491,2007-01-18 10:00:07
3371,181,2,2574.416748,36.084,2007-01-18 10:00:07
3371,148,1,2574.500081,50.1628,2007-01-18 12:00:06
3371,148,2,2574.500081,56.0221,2007-01-18 12:00:06
3371,152,1,2574.500081,56.5104,2007-01-18 12:00:06
3371,152,2,2574.500081,60.1725,2007-01-18 12:00:06
3371,181,2,2574.500081,35.8398,2007-01-18 12:00:06
3371,133,1,2574.500104,55.3711,2007-01-18 12:00:08
3371,133,2,2574.500104,59.7656,2007-01-18 12:00:08
3371,148,1,2574.583414,49.5931,2007-01-18 14:00:06
3371,148,2,2574.583414,55.2897,2007-01-18 14:00:06
3371,152,1,2574.583414,55.9408,2007-01-18 14:00:06
3371,152,2,2574.583414,59.6842,2007-01-18 14:00:06
3371,181,2,2574.583414,35.7585,2007-01-18 14:00:06
3371,133,1,2574.583437,54.3945,2007-01-18 14:00:08
3371,133,2,2574.583437,58.7077,2007-01-18 14:00:08
3371,148,1,2574.66647,49.2676,2007-01-18 15:59:43
3371,148,2,2574.66647,54.9642,2007-01-18 15:59:43
3371,152,1,2574.66647,55.4525,2007-01-18 15:59:43
3371,152,2,2574.66647,59.3587,2007-01-18 15:59:43
3371,181,2,2574.66647,34.7005,2007-01-18 15:59:43
3371,133,1,2574.666493,54.1504,2007-01-18 15:59:44
3371,133,2,2574.666493,58.3822,2007-01-18 15:59:44
3371,148,1,2574.750081,49.1048,2007-01-18 18:00:06
3371,148,2,2574.750081,54.8014,2007-01-18 18:00:06
3371,152,1,2574.750081,55.3711,2007-01-18 18:00:06
3371,152,2,2574.750081,58.138,2007-01-18 18:00:06
3371,181,2,2574.750081,35.1888,2007-01-18 18:00:06
3371,133,1,2574.750104,54.1504,2007-01-18 18:00:08
3371,133,2,2574.750104,58.2194,2007-01-18 18:00:08
3371,148,1,2574.833414,49.2676,2007-01-18 20:00:06
3371,148,2,2574.833414,54.9642,2007-01-18 20:00:06
3371,152,1,2574.833414,55.6966,2007-01-18 20:00:06
3371,152,2,2574.833414,58.2194,2007-01-18 20:00:06
3371,181,2,2574.833414,35.2702,2007-01-18 20:00:06
3371,133,1,2574.833437,54.3945,2007-01-18 20:00:08
3371,133,2,2574.833437,58.4635,2007-01-18 20:00:08
3371,133,1,2574.916563,54.6387,2007-01-18 21:59:51
3371,133,2,2574.916563,58.7891,2007-01-18 21:59:51
3371,181,2,2574.916563,35.5957,2007-01-18 21:59:51
3371,148,1,2574.916748,49.4303,2007-01-18 22:00:07
3371,148,2,2574.916748,54.8014,2007-01-18 22:00:07
3371,152,1,2574.916748,55.778,2007-01-18 22:00:07
3371,152,2,2574.916748,59.0332,2007-01-18 22:00:07
3371,148,1,2575.000081,NA,2007-01-19 00:00:06
3371,148,2,2575.000081,NA,2007-01-19 00:00:06
3371,152,1,2575.000081,56.0221,2007-01-19 00:00:06
3371,152,2,2575.000081,59.196,2007-01-19 00:00:06
3371,181,2,2575.000081,35.5143,2007-01-19 00:00:06
3371,133,1,2575.000104,54.8828,2007-01-19 00:00:08
3371,133,2,2575.000104,58.7891,2007-01-19 00:00:08
3371,133,1,2575.083414,55.127,2007-01-19 02:00:06
3371,133,2,2575.083414,59.0332,2007-01-19 02:00:06
3371,148,1,2575.083414,49.6745,2007-01-19 02:00:06
3371,148,2,2575.083414,54.9642,2007-01-19 02:00:06
3371,152,1,2575.083414,56.1849,2007-01-19 02:00:06
3371,152,2,2575.083414,59.3587,2007-01-19 02:00:06
3371,181,2,2575.083414,35.9212,2007-01-19 02:00:06
3371,152,1,2575.166563,56.2663,2007-01-19 03:59:51
3371,152,2,2575.166563,60.4167,2007-01-19 03:59:51
3371,133,1,2575.166748,55.2083,2007-01-19 04:00:07
3371,133,2,2575.166748,59.0332,2007-01-19 04:00:07
3371,148,1,2575.166748,49.7559,2007-01-19 04:00:07
3371,148,2,2575.166748,54.9642,2007-01-19 04:00:07
3371,181,2,2575.166748,36.084,2007-01-19 04:00:07
3371,133,1,2575.250081,54.9642,2007-01-19 06:00:06
3371,133,2,2575.250081,58.8704,2007-01-19 06:00:06
3371,148,1,2575.250081,49.5931,2007-01-19 06:00:06
3371,148,2,2575.250081,54.8014,2007-01-19 06:00:06
3371,152,1,2575.250081,56.2663,2007-01-19 06:00:06
3371,152,2,2575.250081,60.2539,2007-01-19 06:00:06
3371,181,2,2575.250081,37.1419,2007-01-19 06:00:06
3371,133,1,2575.333137,55.2897,2007-01-19 07:59:43
3371,133,2,2575.333137,58.9518,2007-01-19 07:59:43
3371,148,1,2575.333137,49.5931,2007-01-19 07:59:43
3371,148,2,2575.333137,54.8014,2007-01-19 07:59:43
3371,152,1,2575.333137,56.1849,2007-01-19 07:59:43
3371,152,2,2575.333137,60.3353,2007-01-19 07:59:43
3371,181,2,2575.333137,37.6302,2007-01-19 07:59:43
3371,148,1,2575.416748,49.6745,2007-01-19 10:00:07
3371,148,2,2575.416748,54.9642,2007-01-19 10:00:07
3371,152,1,2575.416748,56.3477,2007-01-19 10:00:07
3371,152,2,2575.416748,60.4167,2007-01-19 10:00:07
3371,133,1,2575.416933,55.0456,2007-01-19 10:00:23
3371,133,2,2575.416933,58.9518,2007-01-19 10:00:23
3371,148,1,2575.500081,49.5117,2007-01-19 12:00:06
3371,148,2,2575.500081,55.2897,2007-01-19 12:00:06
3371,152,1,2575.500081,56.1035,2007-01-19 12:00:06
3371,152,2,2575.500081,59.6029,2007-01-19 12:00:06
3371,133,1,2575.500104,54.8014,2007-01-19 12:00:08
3371,133,2,2575.500104,58.7077,2007-01-19 12:00:08
3371,148,1,2575.583414,49.0234,2007-01-19 14:00:06
3371,148,2,2575.583414,54.6387,2007-01-19 14:00:06
3371,152,1,2575.583414,55.6966,2007-01-19 14:00:06
3371,152,2,2575.583414,59.6029,2007-01-19 14:00:06
3371,133,1,2575.583437,53.9876,2007-01-19 14:00:08
3371,133,2,2575.583437,57.7311,2007-01-19 14:00:08
3371,148,1,2575.666748,48.7793,2007-01-19 16:00:07
3371,148,2,2575.666748,54.2318,2007-01-19 16:00:07
