year,site,plot,date,rep,stage1,stage2,stage3,stage4,stage5,average,overall,
8,1,6,147,4,1,2,3,4,,2.5,2.25,
8,1,6,152,4,2,3,4,5,,3.5,4.5,
8,1,6,160,4,3,4,5,,,4,4.75,
8,1,6,166,4,4,5,6,,,5,5.25,
8,1,6,173,4,5,6,,,,5.5,5.75,
8,1,6,181,4,6,,,,,6,6,
8,1,6,139,5,1,2,,,,1.5,1.25,
8,1,6,147,5,1,2,3,4,,2.5,2.75,
8,1,6,152,5,3,4,5,,,4,4.5,
8,1,6,160,5,3,4,5,,,4,4.25,
8,1,6,166,5,5,,,,,5,4.75,
8,1,6,173,5,5,6,,,,5.5,5.75,
8,1,6,181,5,6,,,,,6,6,
8,1,7,139,1,1,2,3,4,,2.5,2.75,
8,1,7,147,1,3,4,5,,,4,3.75,
8,1,7,152,1,3,4,5,,,4,4.75,
8,1,7,160,1,3,4,5,6,,4.5,5.5,
8,1,7,166,1,6,,,,,6,6,
8,1,7,139,2,1,2,,,,1.5,1.75,
8,1,7,147,2,2,3,4,,,3,2.75,
8,1,7,152,2,3,4,5,,,4,3.75,
8,1,7,160,2,3,4,,,,3.5,4.25,
8,1,7,166,2,5,6,,,,5.5,5.75,
8,1,7,173,2,6,,,,,6,6,
8,1,7,139,3,1,2,3,4,,2.5,2,
8,1,7,147,3,1,2,3,4,,2.5,3.25,
8,1,7,152,3,3,4,5,,,4,3.75,
8,1,7,160,3,3,4,5,,,4,3.75,
8,1,7,166,3,5,6,,,,5.5,5.75,
8,1,7,173,3,6, , , ,,6,6,
8,1,7,139,4,1,2,,,,1.5,1.75,
8,1,7,147,4,2,3,4,,,3,2.25,
8,1,7,152,4,3,4,5,,,4,4.75,
8,1,7,160,4,3,4,5,,,4,4.25,
8,1,7,166,4,5,6,,,,5.5,5.75,
8,1,7,181,4,6,,,,,6,6,
8,1,7,139,5,2,3,4,,,3,3,
8,1,7,147,5,3,4,,,,3.5,3.25,
8,1,7,152,5,3,4,5,,,4,3.75,
8,1,7,160,5,3,4,5,6,,4.5,5.5,
8,1,7,166,5,6,,,,,6,6,
8,1,8,139,2,1,2,,,,1.5,1.25,
8,1,8,147,2,1,2,3,4,,2.5,2.25,
8,1,8,152,2,1,2,3,4,,2.5,3.75,
8,1,8,160,2,3,4,5,6,,4.5,4.75,
8,1,8,166,2,5,6,,,,5.5,5.5,
8,1,8,173,2,5,6,,,,5.5,5.75,
8,1,8,181,2,6,,,,,6,6,
8,1,8,139,3,1,2,,,,1.5,1.5,
8,1,8,147,3,1,2,4,,,2.333333333,2.25,
8,1,8,152,3,1,2,3,4,,2.5,3.75,
8,1,8,160,3,3,4,5,,,4,4.75,
8,1,8,166,3,5,6,,,,5.5,5.75,
8,1,8,173,3,6,,,,,6,6,
8,1,8,139,4,1,2,,,,1.5,1.25,
8,1,8,147,4,1,2,3,4,,2.5,2.275,
8,1,8,152,4,3,4,5,,,4,4.25,
8,1,8,160,4,3,4,,,,3.5,3.25,
8,1,8,166,4,5,,,,,5,5,
8,1,8,173,4,5,,,,,5,5,
8,1,8,181,4,6,,,,,6,6,
8,1,8,139,5,1,2,,,,1.5,1.25,
8,1,8,147,5,1,2,4,,,2.333333333,2.25,
8,1,8,152,5,1,2,3,4,5,3,4.5,
8,1,8,160,5,2,3,4,5,,3.5,4.25,
8,1,8,166,5,5,,,,,5,5,
8,1,8,173,5,5,,,,,5,5,
8,1,8,181,5,6,,,,,6,6,
8,1,9,139,1,1,2,3,4,,2.5,2.25,
8,1,9,147,1,3,4, ,,,3.5,3.25,
8,1,9,152,1,3,4,5,,,4,4.75,
8,1,9,160,1,3,4,5,,,4,4.75,
8,1,9,166,1,5,6,,,,5.5,5.5,
8,1,9,173,1,6,,,,,6,6,
8,1,9,139,2,1,2,3,4,,2.5,2.25,
8,1,9,147,2,2,3,4,5,,3.5,4.25,
8,1,9,152,2,3,4,5,,,4,4.75,
8,1,9,160,2,3,4,5,,,4,4.25,
8,1,9,166,2,6,,,,,6,6,
8,1,9,139,3,1,2,3,4,,2.5,1.75,
8,1,9,147,3,1,2,3,4,,2.5,3.75,
8,1,9,152,3,3,4,5,,,4,4.25,
8,1,9,160,3,3,4,,,,3.5,4.5,
8,1,9,166,3,4,,,,,4,4,
8,1,9,173,3,3,4,5,6,,4.5,5.25,
8,1,9,181,3,6,,,,,6,6,
8,1,9,139,4,1,2,3,4,,2.5,1.75,
8,1,9,147,4,1,2,3,4,,2.5,3.75,
8,1,9,152,4,2,3,4,5,,3.5,4.25,
8,1,9,160,4,3,4,5,,,4,4.75,
8,1,9,166,4,5,6,,,,5.5,5.5,
8,1,9,173,4,5,6,,,,5.5,5.75,
8,1,9,181,4,6,,,,,6,6,
8,1,9,139,5,1,2,3,4,,2.5,2.5,
8,1,9,147,5,1,2,3,4,5,3,4.75,
8,1,9,152,5,3,4,5,,,4,4.75,
8,1,9,160,5,3,4,5,6,,4.5,4.75,
8,1,9,166,5,5,6,,,,5.5,5.75,
8,1,9,181,5,6,,,,,6,6,
8,1,10,139,1,1,2,3,4,,2.5,2.5,
8,1,10,147,1,2,3,4,5,,3.5,3.75,
8,1,10,152,1,3,4,5,,,4,4.75,
8,1,10,160,1,4,5,6,,,5,4.25,
8,1,10,166,1,6,,,,,6,6,
8,1,10,139,2,2,3,4,,,3,3,
8,1,10,147,2,3,4,,,,3.5,3.75,
8,1,10,152,2,3,4,5,,,4,4.75,
8,1,10,160,2,3,4,5,6,,4.5,3.75,
8,1,10,166,2,5,6,,,,5.5,5.75,
8,1,10,173,2,6,,,,,6,6,
8,1,10,139,3,1,2,3,4,,2.5,2.25,
8,1,10,147,3,1,2,3,4,5,3,4.25,
8,1,10,152,3,3,4,5,,,4,4.75,
8,1,10,160,3,3,4,5,,,4,5.25,
8,1,10,166,3,5,6,,,,5.5,5.75,
8,1,10,173,3,5,6,,,,5.5,5.75,
8,1,10,181,3,6,,,,,6,6,
8,1,10,139,4,1,2,3,4,,2.5,2,
8,1,10,147,4,2,3,4,,,3,3.75,
8,1,10,152,4,3,4,5,,,4,4.75,
8,1,10,160,4,3,4,5,,,4,5.25,
8,1,10,166,4,5,6,,,,5.5,5.5,
8,1,10,173,4,5,6,,,,5.5,5.75,
8,1,10,181,4,6,,,,,6,6,
8,1,10,139,5,1,2,3,4,,2.5,2.25,
8,1,10,147,5,1,2,3,4,,2.5,3.75,
8,1,10,152,5,3,4,5,,,4,4.75,
8,1,10,160,5,3,4,5,,,4,4.75,
8,1,10,166,5,5,6,,,,5.5,5.25,
8,1,10,181,5,6,,,,,6,6,
8,2,1,145,1,1,,,,,1,1,
8,2,1,152,1,1,2,3,,,2,2.75,
8,2,1,160,1,2,3,4,,,3,3.25,
8,2,1,166,1,2,3,4,5,,3.5,3.75,
8,2,1,175,1,3,4,5,6,,4.5,5.25,
8,2,1,181,1,3,4,5,6,,4.5,5.5,
8,2,1,187,1,6,,,,,6,6,
8,2,5,136,1,0,,,,,0,0,
8,2,5,145,1,1,,,,,1,1,
8,2,5,152,1,1,2,3,,,2,2.5,
8,2,5,160,1,2,3,4,5,6,4,4.5,
8,2,5,166,1,1,2,3,4,5,3,4.25,
8,2,5,175,1,3,4,5,6,,4.5,4.75,
8,2,5,181,1,5,6,,,,5.5,5.75,
8,2,5,187,1,5,6,,,,5.5,5.75,
8,2,5,195,1,6,,,,,6,6,
8,2,5,136,2,0,,,,,0,0,
8,2,5,145,2,1,2,,,,1.5,1.25,
8,2,5,152,2,1,2,3,4,,2.5,2.75,
8,2,5,160,2,1,2,3,4,5,3,4.25,
8,2,5,166,2,3,4,5,,,4,4.75,
8,2,5,175,2,4,5,6,,,5,4.75,
8,2,5,181,2,5,6,,,,5.5,5.75,
8,2,5,187,2,5,6,,,,5.5,5.75,
8,2,5,195,2,5,6,,,,5.5,5.75,
8,2,5,209,2,6,,,,,6,6,
8,2,5,136,3,0,,,,,0,0,
8,2,5,145,3,1,2,,,,1.5,1.5,
8,2,5,152,3,1,2,3,4,,2.5,3.5,
8,2,5,160,3,2,3,4,5,6,4,4.75,
8,2,5,166,3,2,3,4,5,6,4,5,
8,2,5,175,3,3,4,5,6,,4.5,5.75,
8,2,5,181,3,3,4,5,6,,4.5,5.5,
8,2,5,187,3,5,6,,,,5.5,5.75,
8,2,5,195,3,5,6,,,,5.5,5.75,
8,2,5,209,3,6,,,,,6,6,
8,2,5,136,4,0,,,,,0,0,
8,2,5,145,4,1,2,,,,1.5,1.5,
8,2,5,152,4,1,2,3,4,,2.5,3.75,
8,2,5,160,4,1,2,3,4,5,3,4.25,
8,2,5,166,4,3,4,5,,,4,5.75,
8,2,5,175,4,4,5,6,,,5,5.75,
8,2,5,181,4,4,5,6,,,5,5.75,
8,2,5,187,4,5,6,,,,5.5,5.75,
8,2,5,195,4,5,6,,,,5.5,5.75,
8,2,5,209,4,6,,,,,6,6,
8,2,5,136,5,0,,,,,0,0,
8,2,5,145,5,1,2,,,,1.5,1.5,
8,2,5,152,5,1,2,3,4,,2.5,3.25,
8,2,5,160,5,2,3,4,5,6,4,4.25,
8,2,5,166,5,2,3,4,5,6,4,4.75,
8,2,5,175,5,3,4,5,6,,4.5,5.75,
8,2,5,181,5,5,6,,,,5.5,5.75,
8,2,5,187,5,5,6,,,,5.5,5.75,
8,2,5,195,5,6,,,,,6,6,
8,2,6,136,1,0,,,,,0,0,
8,2,6,145,1,1,2,,,,1.5,1.5,
8,2,6,152,1,1,2,3,4,,2.5,3.25,
8,2,6,160,1,3,4,5,6,,4.5,4.5,
8,2,6,166,1,3,4,5,6,,4.5,5.25,
8,2,6,175,1,4,5,6, ,,5,5.75,
8,2,6,181,1,6,,,,,6,6,
8,2,6,136,2,0,,,,,0,0,
8,2,6,145,2,1,,,,,1,1,
8,2,6,152,2,1,2,3,4,,2.5,3.5,
8,2,6,160,2,1,2,3,4,,2.5,3.75,
8,2,6,166,2,2,3,4,5,6,4,5.25,
8,2,6,175,2,3,4,5,6,,4.5,5.25,
8,2,6,181,2,3,4,5,6,,4.5,5.75,
8,2,6,187,2,6,,,,,6,6,
8,2,7,136,1,0,,,,,0,0,
8,2,7,145,1,1,2,,,,1.5,1.5,
8,2,7,152,1,1,2,4,5,,3,2.75,
8,2,7,160,1,1,2,3,4,5,3,4.5,
8,2,7,166,1,4,5,6,,,5,5.25,
8,2,7,181,1,5,6,,,,5.5,5.75,
8,2,7,187,1,5,6,,,,5.5,5.75,
8,2,7,195,1,6,,,,,6,6,
8,2,7,136,2,0,,,,,0,0,
8,2,7,145,2,1,,,,,1,1,
8,2,7,152,2,1,2,,,,1.5,1.75,
8,2,7,160,2,2,3,4,,,3,3.75,
8,2,7,166,2,3,4,5,,,4,4.25,
8,2,7,175,2,4,5,6,,,5,5.25,
8,2,7,181,2,3,4,5,6,,4.5,5.5,
8,2,7,187,2,5,6,,,,5.5,5.75,
8,2,7,195,2,6,,,,,6,6,
8,2,7,136,3,0,,,,,0,0,
8,2,7,145,3,1,,,,,1,1,
8,2,7,152,3,1,2,,,,1.5,1.75,
8,2,7,160,3,1,2,3,4,,2.5,3.75,
8,2,7,166,3,3,4,5, ,,4,3.75,
8,2,7,175,3,3,4,5,6,,4.5,5.5,
8,2,7,181,3,3,4,5,6,,4.5,5.75,
8,2,7,187,3,5,6,,,,5.5,5.75,
8,2,7,195,3,6,,,,,6,6,
8,2,7,136,4,0,,,,,0,0,
8,2,7,145,4,1,,,,,1,1,
8,2,7,152,4,1,2,3,4,5,3,3.25,
8,2,7,160,4,1,2,3,4,5,3,4.75,
8,2,7,166,4,2,3,4,5,,3.5,4.75,
8,2,7,181,4,5,6, , ,,5.5,5.75,
8,2,7,187,4,5,6,,,,5.5,5.75,
8,2,7,195,4,6,,,,,6,6,
8,3,5,146,1,0,,,,,0,0,
8,3,5,153,1,1,2,,,,1.5,1.75,
8,3,5,159,1,1,2,3,4,,2.5,3.75,
8,3,5,170,1,2,3,4,5,6,4,4.25,
8,3,5,175,1,3,4,5,6,,4.5,5.25,
8,3,5,180,1,3,4,5,6,,4.5,5.25,
8,3,5,188,1,5,6,,,,5.5,5.75,
8,3,5,194,1,6,,,,,6,6.00,
8,3,5,146,2,0,,,,,0,0,
8,3,5,153,2,1,2,,,,1.5,1.5,
8,3,5,159,2,1,2,3,4,,2.5,3.50,
8,3,5,170,2,1,4,5,6,,4,4.25,
8,3,5,175,2,3,4,5,6,,4.5,5.50,
8,3,5,180,2,5,6,,,,5.5,5.75,
8,3,5,188,2,5,6,,,,5.5,5.75,
8,3,5,194,2,6,,,,,6,6.00,
8,3,5,146,3,0,,,,,0,0,
8,3,5,153,3,1,2,3,4,,2.5,2.25,
8,3,5,159,3,1,2,3,4,,2.5,3.75,
8,3,5,170,3,2,3,4,5,6,4,4.50,
8,3,5,180,3,3,4,5,6,,4.5,5.25,
8,3,5,188,3,3,4,5,6,,4.5,5.75,
8,3,5,194,3,5,6,,,,5.5,5.75,
8,3,5,202,3,6,,,,,6,6,
8,3,5,146,4,0,,,,,0,0,
8,3,5,153,4,1,2,4,,,2.333333333,2.25,
8,3,5,159,4,1,2,3,4,,2.5,3.75,
8,3,5,170,4,2,3,4,5,6,4,4.25,
8,3,5,175,4,3,4,5,6,,4.5,5.75,
8,3,5,180,4,3,4,5,6,,4.5,5.25,
8,3,5,188,4,5,6,,,,5.5,5.75,
8,3,5,194,4,5,6,,,,5.5,5.75,
8,3,5,202,4,6,,,,,6,6,
8,3,7,136,1,0,,,,,0,0,
8,3,7,146,1,1,2,,,,1.5,1.25,
8,3,7,153,1,1,2,,,,1.5,1.5,
8,3,7,159,1,1,2,4,,,2.333333333,2.75,
8,3,7,170,1,4,5,,,,4.5,4.50,
8,3,7,175,1,5,6,,,,5.5,5.75,
8,3,7,180,1,6,,,,,6,6.00,
8,3,7,136,2,0,,,,,0,0,
8,3,7,146,2,1,2,,,,1.5,1.25,
8,3,7,153,2,1,2,3,4,,2.5,2.25,
8,3,7,159,2,1,,,,,1,1.00,
8,3,7,170,2,2,3,4,5,6,4,5.25,
8,3,7,175,2,3,4,5,6,,4.5,5.75,
8,3,7,180,2,5,6,,,,5.5,5.75,
8,3,7,188,2,5,6,,,,5.5,5.75,
8,3,7,194,2,6,,,,,6,6.00,
8,3,7,136,3,0,,,,,0,0,
8,3,7,146,3,1,2,,,,1.5,1.25,
8,3,7,153,3,1,,,,,1,1,
8,3,7,159,3,1,,,,,1,1.00,
8,3,7,170,3,1,2,,,,1.5,1.50,
8,3,7,175,3,2,6,,,,4,3.75,
8,3,7,180,3,5,6,,,,5.5,5.75,
8,3,7,188,3,6,,,,,6,6.00,
8,3,7,136,4,0,,,,,0,0,
8,3,7,146,4,1,,,,,1,1,
8,3,7,153,4,1,,,,,1,1,
8,3,7,159,4,1,2,3,4,,2.5,2.75,
8,3,7,170,4,2,3,4,5,,3.5,4.75,
8,3,7,175,4,3,4,5,6,,4.5,5.25,
8,3,7,180,4,5,6,,,,5.5,5.75,
8,3,7,188,4,5,6,,,,5.5,5.75,
8,3,7,194,4,6,,,,,6,6.00,
8,3,7,136,5,0,,,,,0,0,
8,3,7,146,5,1,,,,,1,1,
8,3,7,153,5,1,2,3,4,,2.5,3.25,
8,3,7,159,5,1,2,3,4,,2.5,3.75,
8,3,7,170,5,2,3,4,5,6,4,4.50,
8,3,7,175,5,2,6,,,,4,2.75,
8,3,7,180,5,6,,,,,6,6.00,
8,3,8,136,1,0,,,,,0,0,
8,3,8,146,1,1,2,,,,1.5,1.25,
8,3,8,153,1,1,2,4,,,2.333333333,2.25,
8,3,8,159,1,1,2,3,4,,2.5,3.25,
8,3,8,175,1,3,4,5,6,,4.5,5.25,
8,3,8,180,1,3,4,5,6,,4.5,5.75,
8,3,8,188,1,5,6,,,,5.5,5.75,
8,3,8,194,1,5,6,,,,5.5,5.75,
8,3,8,202,1,6,,,,,6,6,
8,3,8,136,2,0,,,,,0,0,
8,3,8,146,2,1,,,,,1,1,
8,3,8,153,2,1,2,3,,,2,2.5,
8,3,8,159,2,1,2,3,4,,2.5,3.50,
8,3,8,170,2,3,4,5,6,,4.5,5.75,
8,3,8,175,2,3,4,5,6,,4.5,5.75,
8,3,8,180,2,4,5,6,,,5,5.25,
8,3,8,188,2,6,,,,,6,6.00,
8,3,8,136,3,0,,,,,0,0,
8,3,8,146,3,1,,,,,1,1,
8,3,8,153,3,1,2,4,,,2.333333333,3.75,
8,3,8,159,3,1,2,3,4,5,3,3.75,
8,3,8,170,3,3,4,5,6,,4.5,4.75,
8,3,8,175,3,5,6,,,,5.5,5.50,
8,3,8,180,3,6,,,,,6,6.00,
8,3,8,136,4,0,,,,,0,0,
8,3,8,146,4,1,,,,,1,1,
8,3,8,153,4,1,2,4,,,2.333333333,2.25,
8,3,8,159,4,1,2,3,4,5,3,3.25,
8,3,8,170,4,2,3,4,5,6,4,4.50,
8,3,8,175,4,1,4,5,6,,4,5.25,
8,3,8,180,4,6,,,,,6,6.00,
8,3,8,136,5,0,,,,,0,0,
8,3,8,146,5,1,,,,,1,1,
8,3,8,153,5,1,2,3,4,,2.5,2.75,
8,3,8,159,5,1,2,3,4,,2.5,3.25,
8,3,8,170,5,3,4,5,6,,4.5,5.75,
8,3,8,175,5,3,6,,,,4.5,3.75,
8,3,8,180,5,6,,,,,6,6.00,
8,3,9,136,1,0,,,,,0,0,
8,3,9,146,1,1,,,,,1,1,
8,3,9,153,1,1,2, ,,,1.5,1.75,
8,3,9,159,1,1,2,3,4,,2.5,3.25,
8,3,9,170,1,1,2,3,4,,2.5,3.75,
8,3,9,175,1,3,4,5,6,,4.5,5.75,
8,3,9,180,1,5,6,,,,5.5,5.75,
8,3,9,188,1,6,,,,,6,6.00,
8,3,9,136,2,0,,,,,0,0,
8,3,9,146,2,1,2,,,,1.5,1.25,
8,3,9,153,2,1,2,3,4,,2.5,2.75,
8,3,9,159,2,1,2,3,4,,2.5,3.50,
8,3,9,170,2,1,2,3,4,5,3,4.25,
8,3,9,175,2,5,6,,,,5.5,5.50,
8,3,9,180,2,6,,,,,6,6.00,
8,3,9,136,3,0,,,,,0,0,
8,3,9,146,3,1,,,,,1,1,
8,3,9,153,3,1,2,3,4,,2.5,2.75,
8,3,9,159,3,1,2,3,4,,2.5,3.25,
8,3,9,170,3,2,3,4,,,3,3.75,
8,3,9,175,3,3,4,5,,,4,4.25,
8,3,9,180,3,6,,,,,6,6.00,
8,3,9,136,4,0,,,,,0,0,
8,3,9,146,4,1,2,,,,1.5,1.5,
8,3,9,153,4,1,2,4,,,2.333333333,3.75,
8,3,9,159,4,1,2,3,4,5,3,4.50,
8,3,9,170,4,4,5,6,,,5,5.25,
