Site,Tag,Species,SeedOrigin,Chamber,ChSide,ChRow,ChCol,GermDate,SpringSeeder,CensInDate,DatePlanted,DeathDate,PossibleDeathDate,CensorDate,Path_Harvest,MIA,Status,Phen_02.27.12,Phen_04.15.10,Phen_04.21.10,Phen_04.30.10,Phen_05.17.10,Phen_05.24.10,Phen_06.16.10,Phen_07.07.10,Phen_08.02.10,Phen_04.20.11,Phen_05.05.11,Phen_05.26.11,Phen_06.13.11,Phen_07.26.11,Phen_03.07.12,Phen_03.15.12,Phen_03.21.12,Phen_03.26.12,Phen_04.03.12,Phen_04.12.12,Phen_04.17.12,Phen_05.04.12,Phen_05.09.12,Phen_05.31.12,Phen_07.16.12,Phen_08.13.12,Phen_05.13.14
HF,3445,beun,MA_Worcester_Natural,G03_5,1,1,2,6/16/2010,NA,NA,NA,NA,NA,8/19/2011,NA,NA,0,NA,NA,NA,NA,NA,NA,5,5,5,2,5,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3473,beun,MA_Worcester_Natural,G03_5,1,1,4,6/16/2010,NA,NA,NA,7/7/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3473,beun,MA_Worcester_Natural,G03_5,1,1,5,6/16/2010,NA,NA,NA,NA,NA,8/13/2012,NA,NA,0,NA,NA,NA,NA,NA,NA,5,5,5,3,5,5,6,6,NA,2,2,2,2,2,4,5,5,6,6,6,NA
HF,3504,beun,MA_Worcester_Natural,G03_5,1,1,5,8/2/2010,NA,NA,NA,3/26/2012,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,5,5,6,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2143,acru,NC_Orange_Planted_A,G03_5,1,1,6,7/7/2010,NA,NA,6/17/2009,8/2/2010,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3474,bepa,MA_Worcester_Natural,G03_5,1,1,6,6/16/2010,NA,NA,NA,NA,NA,8/19/2011,NA,NA,0,NA,NA,NA,NA,NA,NA,5,6,6,3,5,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,3588,beun,MA_Worcester_Natural,G03_5,1,1,6,8/2/2010,NA,NA,NA,NA,5/31/2012,NA,NA,5/4/2012,0,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,5,6,6,NA,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA
HF,3276,list,GA_NA_Planted_A,G03_5,1,1,7,7/27/2009,NA,NA,6/17/2009,4/30/2010,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,4107,litu,GA_NA_Planted_A,G03_5,1,1,7,NA,NA,9/23/2013,6/5/2012,5/13/2014,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HF,2015,fagr,NC_Orange_Planted_A,G03_5,1,2,3,4/15/2010,NA,NA,6/23/2009,4/21/2010,NA,NA,NA,NA,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
